SeqID,Class,ASAC,SPAC_10_0,SPAC_10_1,SPAC_10_2,SPAC_1_0,SPAC_1_1,SPAC_1_2,SPAC_2_0,SPAC_2_1,SPAC_2_2,SPAC_3_0,SPAC_3_1,SPAC_3_2,SPAC_4_0,SPAC_4_1,SPAC_4_2,SPAC_5_0,SPAC_5_1,SPAC_5_2,SPAC_6_0,SPAC_6_1,SPAC_6_2,SPAC_7_0,SPAC_7_1,SPAC_7_2,SPAC_8_0,SPAC_8_1,SPAC_8_2,SPAC_9_0,SPAC_9_1,SPAC_9_2,SPB_0_0,SPB_0_1,SPB_0_2,SPB_1_0,SPB_1_1,SPB_1_2,SPB_2_0,SPB_2_1,SPB_2_2,SP_0,SP_1,SP_2,SSC_C,SSC_E,SSC_H,SSO_C,SSO_E,SSO_H,TAAC_10_0,TAAC_10_1,TAAC_10_2,TAAC_10_3,TAAC_10_4,TAAC_10_5,TAAC_10_6,TAAC_10_7,TAAC_1_0,TAAC_1_1,TAAC_1_2,TAAC_1_3,TAAC_1_4,TAAC_1_5,TAAC_1_6,TAAC_1_7,TAAC_2_0,TAAC_2_1,TAAC_2_2,TAAC_2_3,TAAC_2_4,TAAC_2_5,TAAC_2_6,TAAC_2_7,TAAC_3_0,TAAC_3_1,TAAC_3_2,TAAC_3_3,TAAC_3_4,TAAC_3_5,TAAC_3_6,TAAC_3_7,TAAC_4_0,TAAC_4_1,TAAC_4_2,TAAC_4_3,TAAC_4_4,TAAC_4_5,TAAC_4_6,TAAC_4_7,TAAC_5_0,TAAC_5_1,TAAC_5_2,TAAC_5_3,TAAC_5_4,TAAC_5_5,TAAC_5_6,TAAC_5_7,TAAC_6_0,TAAC_6_1,TAAC_6_2,TAAC_6_3,TAAC_6_4,TAAC_6_5,TAAC_6_6,TAAC_6_7,TAAC_7_0,TAAC_7_1,TAAC_7_2,TAAC_7_3,TAAC_7_4,TAAC_7_5,TAAC_7_6,TAAC_7_7,TAAC_8_0,TAAC_8_1,TAAC_8_2,TAAC_8_3,TAAC_8_4,TAAC_8_5,TAAC_8_6,TAAC_8_7,TAAC_9_0,TAAC_9_1,TAAC_9_2,TAAC_9_3,TAAC_9_4,TAAC_9_5,TAAC_9_6,TAAC_9_7,TAB_0_0,TAB_0_1,TAB_0_2,TAB_0_3,TAB_0_4,TAB_0_5,TAB_0_6,TAB_0_7,TAB_1_0,TAB_1_1,TAB_1_2,TAB_1_3,TAB_1_4,TAB_1_5,TAB_1_6,TAB_1_7,TAB_2_0,TAB_2_1,TAB_2_2,TAB_2_3,TAB_2_4,TAB_2_5,TAB_2_6,TAB_2_7,TAB_3_0,TAB_3_1,TAB_3_2,TAB_3_3,TAB_3_4,TAB_3_5,TAB_3_6,TAB_3_7,TAB_4_0,TAB_4_1,TAB_4_2,TAB_4_3,TAB_4_4,TAB_4_5,TAB_4_6,TAB_4_7,TAB_5_0,TAB_5_1,TAB_5_2,TAB_5_3,TAB_5_4,TAB_5_5,TAB_5_6,TAB_5_7,TAB_6_0,TAB_6_1,TAB_6_2,TAB_6_3,TAB_6_4,TAB_6_5,TAB_6_6,TAB_6_7,TAB_7_0,TAB_7_1,TAB_7_2,TAB_7_3,TAB_7_4,TAB_7_5,TAB_7_6,TAB_7_7,TACCOS_0,TACCOS_1,TACCOS_2,TACCOS_3,TACSIN_0,TACSIN_1,TACSIN_2,TACSIN_3
1A12A,0,43.930750605326836,0.3007835,0.2638248,0.0020097,0.3619755,0.3301862,0.0048563,0.3019835,0.2716345,0.0035061,0.2468225,0.2155299,0.0022239,0.2140688,0.1810023,0.0016095,0.1989452,0.1626652,0.0014803,0.20054,0.1619531,0.0013908,0.2349851,0.1958279,0.0015217,0.2775039,0.2386582,0.0016467,0.3049525,0.2692902,0.0019571,0.3619755,0.1240152,0.0193618,0.1236093,0.3301862,0.00746,0.0199073,0.0067034,0.0048563,0.5072155,0.460293,0.0315278,0.5569007,0.4358354,0.0072639,230,180,3,0.5295588,0.2058121,0.767081,0.0264333,0.0727176,0.1866786,0.1976948,0.1749494,0.5005651,0.2297645,0.7672059,-0.0380624,0.0868681,0.2301283,0.2003566,0.2687211,0.5178749,0.195219,0.7670067,0.1130818,0.086951,0.1515875,0.1975349,0.1449138,0.5436786,0.1886076,0.7642783,0.003874,0.0394302,0.0070723,0.1828557,0.1340633,0.513007,0.1631579,0.764517,0.0518338,0.0384927,0.0228313,0.1839333,0.08524,0.5748161,0.1746194,0.7623402,0.0039132,0.0118478,-0.0503501,0.1751873,0.1316007,0.5620864,0.188018,0.7637022,0.0148484,0.0252802,0.0053981,0.181382,0.1522761,0.5148294,0.1866116,0.7642936,0.0223189,0.0332609,0.0560969,0.1834277,0.1814926,0.5276296,0.2228005,0.7662541,0.0132353,0.0606877,0.1169658,0.1926289,0.2112014,0.4867424,0.20994,0.7660025,0.0303118,0.055907,0.1775363,0.1941458,0.2154944,0.5005651,-0.2988682,-0.6381165,0.1627974,0.1530884,0.2041591,0.3093573,0.325708,-0.3130074,0.2297645,0.3765506,-0.1343178,-0.1051653,-0.252075,-0.2160048,-0.3623497,-0.6298228,0.3816777,0.7672059,-0.1445523,-0.1690008,-0.2510009,-0.3750436,-0.3495019,0.1880559,-0.0435769,-0.167874,-0.0380624,0.0598089,0.0904645,0.0946844,0.1116214,0.1514574,-0.1084389,-0.1606119,0.1062338,0.0868681,0.1631109,0.1183778,0.1495245,0.309392,-0.160605,-0.257954,0.318924,0.0771525,0.2301283,0.1601977,0.3143062,0.3320579,-0.1989748,-0.3745832,0.144154,0.1014685,0.1764889,0.2003566,0.2290206,0.3648047,-0.1717862,-0.3540233,0.1556263,0.1121215,0.2417823,0.2101594,0.2687211,-0.2020409,-0.3087444,-0.4350636,-0.4212995,-0.7281962,0.4401365,0.8742508,-0.1947033
3INGA,0,43.51107692307689,0.1726311,0.0671212,0.0985124,0.2723092,0.1790349,0.2537617,0.2254238,0.1526045,0.2285288,0.1812616,0.1244937,0.2014724,0.1515433,0.1010734,0.1780403,0.1326223,0.0827746,0.1580238,0.1295332,0.0705618,0.1419223,0.1366624,0.0638166,0.129969,0.1508775,0.0625919,0.1194722,0.1656212,0.0634098,0.1092833,0.2723092,0.0610324,0.0802163,0.0598586,0.1790349,0.0088868,0.0812535,0.0074131,0.2537617,0.4142246,0.2465415,0.3410954,0.4338462,0.2246154,0.3415385,141,73,111,0.710976,-0.057591,0.8737182,-0.0109071,0.0023507,-0.0138031,0.0732285,-0.0893819,0.7035563,0.2399464,0.876953,0.2200269,0.0757531,0.3691923,0.1056087,0.2618268,0.7132864,0.1930552,0.8767205,0.2277661,0.0693445,0.2628546,0.0996775,0.1691029,0.7100453,0.1567355,0.8759764,0.1619119,0.0565599,0.1922775,0.0935902,0.1590725,0.7071194,0.1177998,0.8754061,0.1122168,0.0482347,0.14569,0.0887024,0.0932396,0.7059771,0.0801916,0.8753637,0.0932473,0.0326228,0.143879,0.0873967,0.0438877,0.7072382,0.0471935,0.8749235,0.1127979,0.0256701,0.1270334,0.0848259,0.0339381,0.7026802,0.0496438,0.8743413,0.0580772,0.0141521,0.0870174,0.0806579,0.0250874,0.7037661,0.0055669,0.874458,0.0491219,0.0109118,0.0584325,0.0794018,-0.0343248,0.7117647,-0.0264022,0.8741533,0.024448,0.0042664,0.0325029,0.0773654,-0.0702159,0.7035563,-0.0325321,-0.793176,-0.1980496,-0.057726,-0.1999227,0.2265541,0.0387074,-0.042083,0.2399464,0.0342438,-0.2478984,-0.1202561,-0.2756346,-0.1037189,-0.3543483,-0.7905137,0.0339462,0.876953,0.2552619,0.0630164,0.2370523,-0.2484534,-0.0222315,-0.1865816,-0.1359313,0.2395711,0.2200269,0.1276135,0.252083,0.0013327,0.2079836,-0.0579215,-0.1349098,0.0665238,0.1671634,0.0757531,0.1891269,0.0376098,0.1582897,-0.1714901,-0.2139788,0.2299867,0.4477735,0.1364782,0.3691923,0.0254602,0.3395152,0.2332262,-0.0977654,-0.2482712,0.0442957,0.0267941,0.0426518,0.1056087,0.1163917,0.0416644,-0.1940993,-0.0274576,0.2352894,0.110275,0.2614275,0.0955072,0.2618268,0.0528774,0.2135973,-0.2762225,-0.0596245,-0.8466452,0.0664921,0.9347055,0.2290441
1UAIA,0,48.134821428571435,0.2957682,0.137768,0.0096745,0.3670096,0.2186452,0.0290882,0.3347338,0.191655,0.0241556,0.3106741,0.1706242,0.0208968,0.2916821,0.1525619,0.0182649,0.281279,0.1430726,0.0161841,0.2747883,0.1375265,0.0139877,0.2740796,0.1383135,0.0122652,0.2812727,0.1406639,0.0113193,0.2872221,0.1367522,0.0102149,0.3670096,0.1260839,0.0506643,0.1270309,0.2186452,0.0148683,0.0491659,0.0163295,0.0290882,0.5455491,0.3592857,0.0945714,0.6071429,0.3392857,0.0535714,136,76,12,0.6302992,0.1897965,0.82015,-0.0252407,0.0095636,0.0347606,0.1482969,0.1903271,0.7000991,0.2762144,0.8209308,0.0883133,0.057621,0.2524905,0.1595505,0.3485274,0.6398067,0.2350783,0.8210811,0.0719821,0.0452679,0.1291295,0.1547797,0.2379748,0.6384213,0.2310976,0.8201862,0.0568514,0.0306573,0.0511169,0.149984,0.2262615,0.6581878,0.2274845,0.8202976,0.062854,0.0292315,0.0737133,0.1499553,0.2502666,0.656586,0.230146,0.819852,0.0847485,0.0305912,0.0924179,0.1501029,0.2166641,0.6413133,0.2258644,0.8195748,0.0290579,0.0235133,0.0298421,0.1468953,0.2066646,0.653811,0.2044356,0.8194566,-0.0286738,0.0205232,-0.0154472,0.1467816,0.2030368,0.6843584,0.2043937,0.8199216,0.0050037,0.0158109,0.0150391,0.1478467,0.2056652,0.6716027,0.2076555,0.8196892,0.001105,0.011286,0.0279794,0.1482175,0.2019373,0.7000991,-0.3737502,-0.7343493,0.0723857,0.0792548,0.114608,0.3118129,0.4032516,-0.33383,0.2762144,0.4016352,-0.1952643,-0.0688257,-0.1939455,-0.1952265,-0.3502895,-0.7315708,0.3975039,0.8209308,-0.0243278,-0.0830399,-0.1075214,-0.3428016,-0.407433,0.0072685,-0.0523118,-0.0452822,0.0883133,0.0365962,0.0786218,0.0386311,0.095154,0.0991627,-0.1019227,-0.0796747,0.101705,0.057621,0.1321547,0.066418,0.1317309,0.1368586,-0.183909,-0.1140436,0.411399,0.0748761,0.2524905,0.0955121,0.2797313,0.316546,-0.2028298,-0.3426444,0.103514,0.0577246,0.1145293,0.1595505,0.227214,0.4130955,-0.2589125,-0.4166418,0.1965378,0.0842619,0.1637511,0.2017194,0.3485274,-0.1008681,-0.1470877,-0.3844964,-0.4717179,-0.8118551,0.4539242,0.9048521,-0.061207
3H5QA,0,40.68279816513759,0.129029,0.0430371,0.1641843,0.2701174,0.119689,0.3434064,0.2245357,0.0947526,0.317928,0.1852999,0.072678,0.2912263,0.1576036,0.0578458,0.264645,0.1402567,0.0495198,0.238778,0.1255066,0.0409879,0.2160552,0.1217718,0.0367484,0.1997085,0.1225879,0.038741,0.1844628,0.1234073,0.0417075,0.1714585,0.2701174,0.0562738,0.0662541,0.0567086,0.119689,0.0093652,0.0656718,0.0104104,0.3434064,0.3947225,0.1861995,0.4180046,0.4174312,0.1651376,0.4174312,182,72,182,0.7030515,-0.0045116,0.8935214,0.0311665,0.0105732,0.0653141,0.0572777,-0.0166472,0.6749218,0.2446936,0.8956982,0.2166073,0.0737879,0.3506061,0.0854104,0.2653786,0.6803176,0.194595,0.8958304,0.1952728,0.0687179,0.2742235,0.0820288,0.1959522,0.671096,0.1774038,0.8953885,0.2056753,0.0599794,0.2226641,0.0768262,0.1579442,0.6726862,0.1296891,0.8948419,0.1588707,0.043729,0.1908066,0.0720549,0.1220375,0.6706951,0.0970216,0.8947926,0.113464,0.034431,0.1816465,0.0693166,0.0952322,0.6786656,0.0762051,0.8946506,0.1283094,0.0275227,0.1817531,0.066924,0.0722694,0.6699213,0.0434424,0.8942031,0.0832292,0.0180421,0.1296824,0.0631234,0.0377668,0.6710526,0.0222948,0.8940734,0.0374178,0.016215,0.1024044,0.0608666,0.0125788,0.6747732,0.0132328,0.8937276,0.0504281,0.0094309,0.1011291,0.0591743,0.0034151,0.6749218,0.0658503,-0.7845124,-0.1854969,-0.1087113,-0.268531,0.1860194,-0.0457292,0.0557054,0.2446936,-0.0649456,-0.275436,-0.1109903,-0.2595726,-0.0683587,-0.3532609,-0.7788324,-0.0673159,0.8956982,0.2617589,0.1217809,0.2854646,-0.2201428,0.0416662,-0.2037827,-0.1610102,0.2485478,0.2166073,0.1238728,0.2519658,0.0050615,0.2415141,-0.0976089,-0.1456875,0.1265501,0.1808048,0.0737879,0.1958724,0.0198505,0.165733,-0.2093176,-0.2313425,0.2796486,0.4458888,0.1232284,0.3506061,0.0087972,0.3444161,0.2026658,-0.0694294,-0.2202138,0.0489627,0.0061409,0.0261819,0.0854104,0.1014828,0.0031746,-0.2068468,0.036655,0.2203049,0.1191853,0.2698602,0.0821486,0.2653786,0.1184035,0.2703821,-0.2415667,0.0092871,-0.8263481,-0.0437795,0.9451292,0.2395226
3N20A,0,39.14779116465864,0.1756046,0.0126198,0.2237293,0.2782737,0.0371721,0.3556637,0.2434436,0.0309111,0.3249479,0.2132479,0.0254885,0.295489,0.19291,0.0210481,0.2731058,0.182383,0.0174222,0.2575899,0.177006,0.0157037,0.2437285,0.1742322,0.0144284,0.2329523,0.171474,0.0135681,0.2241155,0.1734098,0.0132987,0.2231612,0.2782737,0.0362753,0.1135961,0.0360641,0.0371721,0.0152343,0.1131088,0.0148697,0.3556637,0.4290622,0.0880321,0.4830181,0.4698795,0.0582329,0.4718876,234,29,235,0.7302567,-0.0147018,0.928222,0.1372565,0.0323698,0.2028571,0.0392442,0.0012363,0.7368035,0.2461012,0.9295886,0.2794632,0.0666822,0.375549,0.0573442,0.2396125,0.7230364,0.1810511,0.9293539,0.2473982,0.0584483,0.2869639,0.0527854,0.1739245,0.7409365,0.1454551,0.929202,0.2245533,0.0581255,0.2763913,0.0493203,0.1353837,0.7312437,0.0991201,0.9290386,0.1892103,0.0506679,0.2335919,0.0456188,0.0893732,0.7253302,0.0700555,0.9288964,0.1569596,0.0468984,0.2264879,0.0430626,0.0474152,0.7306999,0.0343211,0.9287293,0.1455171,0.0416286,0.1945319,0.0405598,0.0381795,0.7316894,0.012213,0.9284719,0.1536611,0.0399875,0.1736869,0.0387489,0.0050686,0.7313878,-0.0051383,0.9282705,0.1310289,0.032415,0.1551624,0.0378742,-0.0157875,0.7214196,-0.0211823,0.9282441,0.1261147,0.0304245,0.1619132,0.038164,-0.0156143,0.7368035,0.1204028,-0.8269837,-0.3310171,-0.171364,-0.4194968,0.1653741,-0.1363792,0.1199634,0.2461012,-0.1186985,-0.2979011,-0.086397,-0.2473481,-0.0386334,-0.3269821,-0.8246469,-0.1170228,0.9295886,0.3952263,0.1883073,0.4480621,-0.1905368,0.1423684,-0.3359612,-0.1560564,0.3832744,0.2794632,0.1149285,0.2892311,-0.0455788,0.213529,-0.1673209,-0.1171704,0.1916025,0.1734551,0.0666822,0.1835111,-0.0103525,0.1275227,-0.3724688,-0.1905711,0.4426642,0.4801759,0.1161659,0.375549,-0.0512429,0.3055649,0.1733427,-0.0348233,-0.1904021,-0.0017918,-0.0221482,-0.032951,0.0573442,0.0460096,-0.1086433,-0.1871558,0.1357941,0.2266625,0.0822821,0.2078468,0.0203959,0.2396125,0.1909658,0.4460103,-0.2024124,0.1257984,-0.856359,-0.1048765,0.9634762,0.3851416
3N2BA,0,42.246485260770974,0.1752597,0.0812892,0.0668472,0.3070302,0.1983183,0.2312166,0.2568001,0.1633569,0.2089869,0.2123592,0.1345032,0.1855451,0.1736383,0.1097584,0.1631024,0.1527465,0.0944294,0.1439274,0.1429889,0.0856309,0.1252117,0.1444472,0.0801312,0.1068976,0.1569052,0.08331,0.0893779,0.1617382,0.0808686,0.0729491,0.3070302,0.0744855,0.045823,0.070329,0.1983183,0.012771,0.0492145,0.0091175,0.2312166,0.4283764,0.2818798,0.288898,0.462585,0.2630385,0.2743764,204,116,121,0.6621947,-0.0272306,0.8463606,-0.030505,-0.0195596,-0.0461701,0.0876956,0.0052027,0.6558732,0.2525298,0.8513621,0.1649865,0.0857345,0.3341734,0.1258865,0.2780815,0.6751134,0.2196315,0.8505688,0.1545272,0.0664505,0.2303519,0.1188685,0.2012111,0.6596406,0.1879358,0.8502807,0.1494253,0.060627,0.1817268,0.1142134,0.1775911,0.6583129,0.1521242,0.8501011,0.114129,0.0475445,0.1557979,0.1115259,0.1418746,0.6677326,0.1199678,0.8492547,0.0771377,0.0299845,0.1059308,0.1060754,0.1249488,0.6612469,0.0856162,0.8480275,0.0298281,0.0117341,0.0632791,0.0997306,0.0593325,0.6661184,0.0431328,0.8481737,0.0588589,0.0123301,0.042284,0.0982334,0.0685147,0.657706,0.0235033,0.8477181,0.0287013,0.0010294,-0.0092037,0.094042,0.0205288,0.6596055,-0.0159211,0.8470623,-0.0382327,-0.0112708,-0.0228889,0.0908457,0.008828,0.6558732,-0.1057658,-0.7542696,-0.0929251,-0.0172415,-0.0998819,0.2386798,0.1361215,-0.1281975,0.2525298,0.135802,-0.2372027,-0.1194308,-0.2546065,-0.1393206,-0.360442,-0.751213,0.1380716,0.8513621,0.1527828,0.0278203,0.0989482,-0.2707263,-0.130307,-0.0840071,-0.1323889,0.133557,0.1649865,0.0898128,0.2310912,0.0247978,0.1583627,-0.025773,-0.1198379,0.0313581,0.1636548,0.0857345,0.1753348,0.0516929,0.169049,-0.0316028,-0.192261,0.0925444,0.4255252,0.1209792,0.3341734,0.0684929,0.3219062,0.2489778,-0.1283013,-0.2705258,0.0817854,0.0406925,0.0870763,0.1258865,0.1605956,0.1489228,-0.2276809,-0.1376315,0.2170806,0.1183307,0.2345337,0.1316325,0.2780815,0.0138743,0.0669015,-0.3054767,-0.1787693,-0.8166519,0.1762607,0.9207819,0.1204779
1P0WA,0,45.85516483516478,0.1324402,0.0289969,0.2855313,0.2683205,0.0697209,0.4345859,0.2265585,0.0507573,0.4081496,0.1966746,0.0394662,0.3820811,0.1804291,0.0346937,0.3613124,0.1743225,0.0355422,0.3450613,0.1686223,0.0346382,0.3333851,0.158278,0.0332332,0.3185523,0.1493764,0.0315833,0.3064701,0.1357194,0.0299973,0.2950002,0.2683205,0.041204,0.0667793,0.0429695,0.0697209,0.0052898,0.0659238,0.0064824,0.4345859,0.3777648,0.1179516,0.5049077,0.3868132,0.0967033,0.5164835,176,44,235,0.7382623,0.0370599,0.9135336,0.1562941,0.0463006,0.1837647,0.0463402,0.0520474,0.7486891,0.2779675,0.9116872,0.2907026,0.0910599,0.3632067,0.0714097,0.2568858,0.7444824,0.2402191,0.9116096,0.2675198,0.0814515,0.2989897,0.0665648,0.2026164,0.7405776,0.2086371,0.9113988,0.2444307,0.0690231,0.2674793,0.0621856,0.1711029,0.7422576,0.1665542,0.9114045,0.2217171,0.0610143,0.2468087,0.0588749,0.1297301,0.7405912,0.1423579,0.9121053,0.2200403,0.0559244,0.2444227,0.0568535,0.1083616,0.7382034,0.1242686,0.9120443,0.2187807,0.0556996,0.2442808,0.0551867,0.0958735,0.7476264,0.1100768,0.9129862,0.1935585,0.0523263,0.2358453,0.0525689,0.100579,0.7538793,0.0771364,0.9129172,0.1780353,0.0463341,0.2138134,0.0492147,0.075533,0.7435774,0.0475368,0.9131215,0.1432401,0.0460071,0.1804433,0.0467307,0.0492089,0.7486891,0.1035139,-0.8244869,-0.2934703,-0.1632291,-0.3018619,0.1738483,-0.107312,0.1178621,0.2779675,-0.1244634,-0.3363761,-0.1223497,-0.2980377,-0.0656825,-0.3654526,-0.8226773,-0.1208369,0.9116872,0.3583882,0.185525,0.348129,-0.1904817,0.1513921,-0.312195,-0.1977905,0.3437277,0.2907026,0.1379897,0.2871033,-0.0125634,0.2211275,-0.1708153,-0.1518832,0.1900881,0.2058537,0.0910599,0.2015661,0.0061291,0.1807522,-0.2912745,-0.2348259,0.3447838,0.5072279,0.1316435,0.3632067,-0.0016634,0.3602287,0.1756828,-0.0624454,-0.1899676,0.0439238,-0.0055581,0.0197531,0.0714097,0.0754454,-0.0975583,-0.2301285,0.1432847,0.2744561,0.1140014,0.2479461,0.0394681,0.2568858,0.1847906,0.3384542,-0.2081116,0.1281685,-0.8630618,-0.1021813,0.9535987,0.3392185
1UJ0A,0,63.24032258064518,0.2172456,0.2048601,0.0001579,0.3679308,0.3660694,0.0196104,0.3020357,0.3043332,0.0097636,0.2564693,0.2655854,0.0006835,0.2202752,0.247874,0.0009574,0.1861792,0.2240738,0.0009193,0.1794883,0.2090705,0.0006716,0.1956856,0.2270078,0.0001978,0.2115509,0.2436987,0.0002916,0.2124991,0.2329844,0.000195,0.3679308,0.1002478,0.0076912,0.0976249,0.3660694,0.0162912,0.0091536,0.0146793,0.0196104,0.4826129,0.4740968,0.0429194,0.5,0.4516129,0.0483871,31,28,3,0.5908455,0.2738046,0.7531404,0.0643662,0.0093035,0.1539412,0.2011713,0.0744038,0.6506729,0.3152786,0.7580501,0.0135944,0.0519562,0.2569478,0.2110435,0.2358845,0.6398758,0.2826459,0.7554614,-0.0016432,0.0056946,0.1283298,0.1993871,0.1262827,0.6372364,0.2661574,0.7546849,0.0609845,0.0138506,0.0829031,0.1938299,0.0252251,0.6666551,0.2711466,0.7522629,-0.0343722,-0.0057775,0.0278048,0.1942491,0.089898,0.6275083,0.2411881,0.755909,0.0313749,-0.0140883,0.032468,0.194174,0.0816413,0.6255714,0.2466787,0.7573575,0.0670043,0.0474407,0.0361698,0.1979612,0.1362307,0.6567799,0.2687888,0.7571071,0.1495383,0.0593705,0.1784379,0.2092048,0.2201255,0.6096604,0.3136169,0.7563669,0.0616629,0.0347801,0.3075128,0.2085994,0.2825531,0.6074657,0.3035534,0.7572018,0.1106848,0.0450914,0.2807196,0.2121774,0.22639,0.6506729,-0.4417448,-0.7027795,0.2288459,0.1498338,0.3105031,0.3637344,0.3634197,-0.4178462,0.3152786,0.446831,-0.1837291,-0.1040441,-0.2573463,-0.2456725,-0.3054935,-0.7035268,0.4433304,0.7580501,-0.1778352,-0.1344358,-0.3214374,-0.3866955,-0.3333548,0.1495489,-0.1126509,-0.2154194,0.0135944,0.0476795,0.0156801,0.0907979,0.137563,0.1386473,-0.118514,-0.127758,0.1045151,0.0519562,0.1591457,0.0960966,0.119846,0.3224181,-0.2695267,-0.3353599,0.3552344,0.082063,0.2569478,0.1988861,0.3588949,0.3607248,-0.2510882,-0.3878594,0.1690195,0.0813785,0.2147514,0.2110435,0.2177327,0.334094,-0.2416988,-0.3440704,0.2138553,0.0783993,0.1955065,0.1839645,0.2358845,-0.1596921,-0.3988566,-0.4504429,-0.4058503,-0.8096672,0.519186,0.8696303,-0.2392561
1UJMA,0,41.151169590643285,0.1954023,0.0211126,0.1124641,0.3163123,0.1077675,0.3077291,0.2793521,0.0857146,0.285157,0.2406779,0.0625693,0.2603561,0.2085119,0.0440228,0.2354108,0.1843258,0.0317758,0.2093586,0.1734609,0.0264681,0.1832842,0.1735158,0.0239051,0.1613174,0.1810836,0.0233127,0.1417721,0.1916922,0.0224872,0.1274619,0.3163123,0.0632336,0.0607944,0.0590456,0.1077675,0.0131474,0.0652182,0.0076851,0.3077291,0.4406023,0.1798626,0.3799561,0.4766082,0.1549708,0.3684211,163,53,126,0.7448578,-0.0291139,0.8901905,0.0211575,-0.0051683,-0.0096974,0.0571616,-0.0701873,0.7491141,0.2917095,0.8940426,0.245982,0.0865024,0.3142211,0.0920848,0.2606268,0.7454671,0.226002,0.8933619,0.1845941,0.0653805,0.2363523,0.0853281,0.1903162,0.7533641,0.2029577,0.8930115,0.204948,0.0665482,0.1945286,0.0820699,0.1948197,0.7536445,0.1738974,0.8926691,0.1353206,0.0559897,0.1428221,0.0789866,0.1299321,0.7483416,0.1360054,0.8920506,0.0932341,0.0394545,0.1141682,0.0742476,0.0990452,0.7476893,0.0877457,0.8915247,0.0887707,0.0307374,0.0703968,0.0699056,0.0624601,0.7588285,0.0466501,0.8908775,0.060098,0.0209277,0.026053,0.0652398,0.0276015,0.7508856,0.0126241,0.8909804,0.0462038,0.009298,0.020788,0.0636233,-0.0071311,0.7466454,-0.0051437,0.8907418,0.0323272,0.0040721,0.0022782,0.0606316,-0.0420792,0.7491141,-0.0578865,-0.8221835,-0.1897859,-0.1030173,-0.1771745,0.2132301,0.0448182,-0.0489061,0.2917095,0.0478515,-0.2828258,-0.1072721,-0.2851643,-0.1103679,-0.3809416,-0.8196314,0.05051,0.8940426,0.253935,0.1240735,0.2036035,-0.2295834,-0.0217206,-0.2034134,-0.1411485,0.2322133,0.245982,0.1046101,0.2263721,-0.0016984,0.1730343,-0.1015537,-0.1340832,0.126034,0.1743126,0.0865024,0.184675,0.0200685,0.1750925,-0.163926,-0.2018755,0.1985551,0.4663234,0.1216902,0.3142211,0.0318398,0.3367765,0.2190254,-0.1014664,-0.229939,0.0504002,0.0089394,0.0473572,0.0920848,0.1200957,0.0410299,-0.2067709,-0.032247,0.2558662,0.0968861,0.2421986,0.0905163,0.2606268,0.118513,0.1836948,-0.2522644,-0.0573304,-0.8686726,0.0789839,0.9442123,0.230709
1PAHA,0,49.167532467532425,0.18375,0.0143764,0.1322889,0.3270873,0.0598803,0.3076321,0.2904262,0.0494999,0.2788802,0.256595,0.0391947,0.2500272,0.2307627,0.0295945,0.2264993,0.2168138,0.0231353,0.2082938,0.2050662,0.0187742,0.1890512,0.1961686,0.017204,0.1715178,0.1931405,0.0168957,0.1553915,0.1875323,0.0148889,0.1417325,0.3270873,0.0476504,0.0890203,0.0484432,0.0598803,0.0152243,0.0873068,0.016204,0.3076321,0.4648084,0.1237825,0.4104156,0.4935065,0.0811688,0.4253247,152,25,131,0.7450769,-0.0489877,0.9036788,0.0153316,0.0187415,0.000541,0.0505168,-0.0498991,0.7477081,0.246299,0.9041086,0.257184,0.0577427,0.3463884,0.0787083,0.2337311,0.7510349,0.2121219,0.9046133,0.2650386,0.0596426,0.2761912,0.0757708,0.1668934,0.7466864,0.1537366,0.9044127,0.2257319,0.0546645,0.2556843,0.0725428,0.1291072,0.7497705,0.120725,0.9043425,0.1464164,0.0507488,0.2093958,0.0688669,0.0842468,0.7597751,0.0884966,0.9044635,0.1493146,0.0386214,0.180241,0.064093,0.0712715,0.7459873,0.0518609,0.9042165,0.0967322,0.0362956,0.1300391,0.0607336,0.0406832,0.7457706,0.0397458,0.9038648,0.0963202,0.0285399,0.1051521,0.0576671,0.0107295,0.7569867,0.0105225,0.9041458,0.0778036,0.0277919,0.0833221,0.0543078,0.0040256,0.7581629,-0.0056484,0.9036094,0.0842338,0.0190826,0.0630687,0.0525342,-0.0350284,0.7477081,0.0311015,-0.827265,-0.2640687,-0.1250456,-0.271738,0.2009428,-0.0208592,0.0295169,0.246299,-0.0306904,-0.271975,-0.0913372,-0.271921,-0.0729256,-0.3098196,-0.8239657,-0.0271795,0.9041086,0.3164333,0.136929,0.2970916,-0.2217713,0.0424474,-0.2602206,-0.1507249,0.3034774,0.257184,0.1162153,0.2872305,-0.0154674,0.1754707,-0.1216903,-0.1034511,0.1403159,0.1612047,0.0577427,0.1498121,0.0001719,0.1232983,-0.2442198,-0.1943535,0.2961403,0.4989225,0.0963422,0.3463884,-0.0073677,0.3035988,0.2093076,-0.0629044,-0.221003,0.0341498,-0.0102915,0.008391,0.0787083,0.0813469,-0.0026338,-0.1921902,0.0379994,0.2135914,0.087081,0.2427307,0.0625361,0.2337311,0.1375914,0.2885568,-0.239743,0.0157244,-0.86897,-0.0071145,0.9498681,0.2964332
